time_s,knee_angle_deg
18.702920,11.5012
18.707165,11.4350
18.709397,11.3748
18.713394,11.2653
18.715390,11.2254
18.719307,11.0921
18.721287,11.0535
18.724450,10.9601
18.726426,10.8542
18.729507,10.7540
18.734281,10.6423
18.736748,10.5266
18.741803,10.3460
18.746547,10.1652
18.747661,10.1630
18.751563,10.1078
18.753478,10.0626
18.758163,10.0231
18.766811,9.9791
18.768733,9.9925
18.773166,10.0190
18.776540,9.9986
18.777442,10.0852
18.780544,10.1464
18.783714,10.2206
18.791001,10.3851
18.793457,10.5002
18.796431,10.5648
18.799550,10.6225
18.801545,10.6846
18.804637,10.7224
18.807705,10.7516
18.811196,10.7582
18.813176,10.7684
18.817426,10.7588
18.819475,10.7412
18.824749,10.6996
18.825775,10.6856
18.829400,10.6574
18.832957,10.6318
18.835526,10.5934
18.838987,10.5567
18.842254,10.5167
18.844223,10.4693
18.847277,10.4266
18.851506,10.3742
18.854440,10.3347
18.858089,10.2869
18.859020,10.2516
18.876017,10.0217
18.876989,10.0023
18.880288,9.9669
18.883589,9.9422
18.885718,9.9233
18.889216,9.9076
18.892312,9.8901
18.894434,9.8634
18.898106,9.8361
18.901192,9.8035
18.904288,9.7693
18.906868,9.7300
18.910213,9.6782
18.913292,9.6131
18.916704,9.5278
18.918677,9.4460
18.921739,9.3575
18.924834,9.2570
18.928316,9.1701
18.931613,9.0783
18.933598,8.9817
18.937179,8.8870
18.940811,8.7933
18.943426,8.7030
18.946813,8.6313
18.950760,8.5654
18.951850,8.5082
18.955074,8.4374
18.959506,8.4014
18.961973,8.3752
18.967985,8.4001
18.971070,8.2492
18.977841,8.3349
18.980113,8.2492
18.982284,8.2540
18.984268,8.2226
18.993212,8.1463
18.994153,8.0919
19.000409,7.9528
19.003453,7.8712
19.008605,7.7544
19.009627,7.6994
19.012913,7.6030
19.016004,7.4989
19.019197,7.3832
19.020916,7.2633
19.024480,7.1214
19.027209,6.9745
19.031336,6.8349
19.033994,6.6936
19.036897,6.5608
19.040189,6.4317
19.042712,6.2893
19.045582,6.2883
19.049887,6.0930
19.052826,6.0458
19.055800,6.0039
19.059444,6.0229
19.060577,6.0605
19.063584,6.1022
19.074563,6.1100
19.075717,6.5080
19.078376,6.6355
19.081013,6.7746
19.084866,6.8830
19.087707,6.9708
19.090733,7.0668
19.094169,7.1313
19.096363,7.1580
19.099203,7.1694
19.103085,7.1486
19.105648,7.1120
19.109072,7.0517
19.111599,6.9714
19.115309,6.8791
19.117834,6.7842
19.121079,6.6615
19.124127,6.5421
19.126254,6.4238
19.129529,6.2924
19.131866,6.1738
19.134967,6.1205
19.139282,5.9741
19.141238,5.8821
19.144373,5.8607
19.147638,5.8269
19.151103,5.7817
19.153665,5.7901
19.158179,5.8157
19.159435,5.8571
19.162393,5.9370
19.165761,6.0135
19.178138,6.2807
19.180427,6.3420
19.183748,6.6059
19.187169,6.7296
19.191656,6.8402
19.192673,6.9736
19.194625,7.0157
19.199034,7.1799
19.201081,7.2121
19.204533,7.3968
19.208811,7.5012
19.209847,7.5218
19.212979,7.6263
19.216398,7.8345
19.218383,7.8505
19.222528,7.9609
19.225654,8.1869
19.227726,8.3127
19.229854,8.3330
19.234359,8.6076
19.236942,8.6326
19.241170,8.9260
19.243427,9.1174
19.247084,9.3031
19.249571,9.4847
19.251544,9.5048
19.255446,9.6876
19.258676,9.8521
19.260926,10.0170
19.263930,10.1932
19.267429,10.3487
19.270816,10.5069
19.282239,11.1471
19.284643,11.3746
19.286691,11.5622
19.291091,11.7577
19.293053,11.9864
19.296370,11.9591
19.299732,12.4142
19.301777,12.6520
19.304918,12.9120
19.308002,13.1716
19.311112,13.4541
19.314190,13.7829
19.317698,14.1026
19.319673,14.4344
19.324989,15.1254
19.325961,15.1513
19.329354,15.4985
19.333957,15.8924
19.335266,16.2697
19.338453,16.6348
19.341448,17.0460
19.344519,17.4177
19.347579,17.7940
19.350990,18.1611
19.354328,18.5946
19.358558,18.9890
19.360173,19.3694
19.363134,19.8482
19.366570,20.2503
19.369579,20.6459
19.372147,21.0901
19.381820,22.2244
19.382856,22.6215
19.385993,23.0692
19.390283,23.9427
19.394317,24.3420
19.395321,24.2954
19.399343,24.6929
19.401362,25.1404
19.404642,25.6080
19.407940,26.0197
19.410961,26.4974
19.414054,26.9264
19.417092,27.3615
19.419676,27.8104
19.423796,28.3097
19.425851,28.7686
19.427905,29.2421
19.430481,29.7768
19.433560,29.7660
19.443170,30.8930
19.446645,32.3709
19.448625,32.3558
19.451914,32.9080
19.456195,33.8530
19.458300,33.8233
19.461406,34.3198
19.464545,34.7547
19.467829,35.6411
19.471146,36.0991
19.474220,36.0410
19.492729,40.1507
19.493865,40.1021
19.497443,40.0516
19.502763,40.0149
19.503717,39.9679
19.507755,40.8509
19.509973,41.3306
19.512110,41.8080
19.515240,42.2491
19.518262,42.6992
19.521355,43.2203
19.524665,43.7026
19.526723,43.6990
19.530763,44.7225
19.533975,45.2216
19.536007,45.2401
19.540169,46.2644
19.542146,46.2863
19.544250,46.7809
19.548370,47.7359
19.552211,48.2846
19.555298,48.8765
19.561200,49.8792
19.564752,49.8886
19.567183,50.8284
19.570376,51.3273
19.572366,51.3463
19.574831,51.8111
19.585534,53.5345
19.586560,53.5993
19.588920,54.0635
19.592342,54.6064
19.593623,55.0895
19.596678,55.5795
19.598691,55.6487
19.601789,56.2019
19.605114,56.6942
19.608555,57.1950
19.611720,57.7153
19.613717,58.1653
19.617989,58.6990
19.620133,59.2172
19.624330,60.2289
19.626380,60.2787
19.628490,60.7734
19.633492,61.7740
19.636559,62.2816
19.638557,62.3171
19.641661,62.8816
19.644742,63.3540
19.648437,63.8791
19.650961,64.4054
19.654194,65.3264
19.658443,65.3551
19.662793,66.2509
19.663889,66.2614
19.665983,66.7003
19.669085,67.1571
19.672417,67.6314
19.675675,68.0535
19.678944,68.4496
19.688681,70.0518
19.689680,70.0881
19.692246,70.1096
19.693218,70.5382
19.696485,71.4307
19.699549,71.9075
19.702738,72.3514
19.707165,72.7840
19.708187,72.8033
19.711462,73.6701
19.715513,74.0920
19.717718,74.5073
19.721746,74.9716
19.725056,75.3733
19.726024,75.3932
19.729318,75.8254
19.732328,76.2947
19.735367,77.1331
19.738450,77.1637
19.741809,78.0595
19.747486,78.5450
19.751016,79.4760
19.754069,79.9432
19.758398,80.4202
19.760516,80.9491
19.763928,81.4063
19.766009,81.9074
19.769171,82.4437
19.772588,82.9375
19.775724,83.4330
19.778926,83.9698
19.780969,84.4640
19.791527,85.9979
19.795737,86.9404
19.798982,87.5003
19.802249,88.0010
19.805520,88.5426
19.809037,89.1214
19.811279,89.6341
19.814290,90.1520
19.817617,90.6708
19.819863,91.2182
19.823412,91.7005
19.826507,92.1809
19.828720,92.6922
19.831800,93.1465
19.834972,93.6074
19.838100,94.1026
19.843250,94.5424
19.844218,94.9589
19.847500,95.4275
19.849965,95.9296
19.853755,96.3790
19.855734,96.8178
19.859085,97.3043
19.862403,97.7446
19.865635,98.1735
19.867757,98.6536
19.871286,99.0814
19.875532,99.5097
19.877704,99.9112
19.880870,100.4050
19.883084,100.8376
19.892740,102.9664
19.894910,103.0646
19.899091,103.1218
19.903519,104.0184
19.907526,104.4975
19.909694,104.5344
19.912924,105.3881
19.915342,105.7932
19.918862,106.2368
19.921992,106.6089
19.925155,106.9889
19.928397,107.4030
19.931430,107.7657
19.933402,107.7847
19.939206,108.4459
19.941207,108.8173
19.943850,109.1298
19.946182,109.4438
19.958449,110.4737
19.960578,110.5036
19.961574,110.7656
19.964747,111.1038
19.967834,111.4403
19.975488,112.1840
19.978298,112.5771
19.980916,112.9468
19.983963,113.3183
19.996525,114.1669
19.997798,114.3845
